,timestamp,open,high,low,close,volume,price,balance,position,position_value,total_balance,signal,position_change,market_type,leverage
27,2024-01-01T07:00:00,42396.69,42481.1,42396.68,42454.01,243.30938,42454.01,9936.25044677475,0.0,0.0,9936.25044677475,0.0,-1.0,futures,3
28,2024-01-01T07:15:00,42454.01,42500.0,42434.87,42487.7,164.73232,42487.7,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
29,2024-01-01T07:30:00,42487.7,42500.0,42446.71,42446.72,130.65424,42446.72,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
30,2024-01-01T07:45:00,42446.71,42492.47,42432.56,42492.46,114.98124,42492.46,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
31,2024-01-01T08:00:00,42492.46,42529.91,42452.58,42514.28,137.17234,42514.28,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
32,2024-01-01T08:15:00,42514.28,42537.53,42477.6,42482.0,93.47006,42482.0,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
33,2024-01-01T08:30:00,42482.0,42504.79,42461.1,42492.91,89.52769,42492.91,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
34,2024-01-01T08:45:00,42492.91,42556.5,42489.95,42549.99,107.02356,42549.99,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
35,2024-01-01T09:00:00,42550.0,42577.88,42537.18,42574.24,151.36603,42574.24,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
36,2024-01-01T09:15:00,42574.24,42658.44,42574.2,42588.01,230.05566,42588.01,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
37,2024-01-01T09:30:00,42588.01,42699.32,42588.0,42639.02,338.11462,42639.02,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
38,2024-01-01T09:45:00,42639.02,42690.0,42620.54,42649.69,160.0886,42649.69,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
39,2024-01-01T10:00:00,42649.69,42692.23,42645.69,42663.27,163.41156,42663.27,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
40,2024-01-01T10:15:00,42663.27,42708.93,42628.0,42666.42,245.29511,42666.42,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
41,2024-01-01T10:30:00,42666.41,42717.14,42666.41,42712.0,227.67694,42712.0,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
42,2024-01-01T10:45:00,42711.99,42749.36,42691.1,42691.1,220.4349,42691.1,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
43,2024-01-01T11:00:00,42691.1,42762.39,42688.38,42695.16,277.09529,42695.16,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
44,2024-01-01T11:15:00,42695.16,42720.0,42653.33,42681.1,188.48554,42681.1,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
45,2024-01-01T11:30:00,42681.11,42685.34,42605.21,42607.81,183.90283,42607.81,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
46,2024-01-01T11:45:00,42607.81,42699.99,42607.81,42690.2,135.68201,42690.2,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
47,2024-01-01T12:00:00,42690.21,42739.22,42611.45,42626.53,163.8233,42626.53,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
48,2024-01-01T12:15:00,42626.52,42704.28,42626.52,42684.15,132.72239,42684.15,9936.25044677475,0.0,0.0,9936.25044677475,0.0,0.0,futures,3
49,2024-01-01T12:30:00,42684.16,42780.0,42671.01,42755.76,259.49534,42755.76,0.0,0.23169841199020727,9906.441695434425,9906.441695434425,1.0,1.0,futures,3
50,2024-01-01T12:45:00,42755.77,42755.77,42643.68,42648.38,229.48748,42648.38,9871.68035803496,0.0,0.0,9871.68035803496,0.0,-1.0,futures,3
51,2024-01-01T13:00:00,42648.37,42700.08,42612.76,42700.08,139.84328,42700.08,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
52,2024-01-01T13:15:00,42700.07,42733.81,42700.0,42717.27,134.09815,42717.27,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
53,2024-01-01T13:30:00,42717.28,42740.76,42670.0,42740.76,114.59877,42740.76,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
54,2024-01-01T13:45:00,42740.75,42748.0,42704.8,42715.54,108.6622,42715.54,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
55,2024-01-01T14:00:00,42715.54,42715.55,42594.94,42646.99,191.85635,42646.99,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
56,2024-01-01T14:15:00,42646.99,42662.31,42580.0,42621.09,171.67383,42621.09,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
57,2024-01-01T14:30:00,42621.1,42661.89,42596.91,42646.56,139.91173,42646.56,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
58,2024-01-01T14:45:00,42646.56,42657.92,42586.5,42612.24,207.56961,42612.24,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
59,2024-01-01T15:00:00,42612.24,42650.0,42586.51,42649.99,155.56234,42649.99,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
60,2024-01-01T15:15:00,42650.0,42733.28,42635.79,42683.2,134.6973,42683.2,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
61,2024-01-01T15:30:00,42683.21,42847.07,42601.1,42845.96,323.32251,42845.96,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
62,2024-01-01T15:45:00,42845.95,42846.76,42741.2,42783.05,329.11948,42783.05,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
63,2024-01-01T16:00:00,42783.05,42847.3,42761.68,42839.74,292.26266,42839.74,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
64,2024-01-01T16:15:00,42839.74,42856.0,42664.42,42723.04,315.66972,42723.04,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
65,2024-01-01T16:30:00,42723.03,42782.6,42703.39,42775.59,174.37847,42775.59,9871.68035803496,0.0,0.0,9871.68035803496,0.0,0.0,futures,3
66,2024-01-01T16:45:00,42775.6,42779.2,42711.56,42725.15,136.39971,42725.15,9871.68035803496,0.0,0.0,9871.68035803496,-1.0,-1.0,futures,3
67,2024-01-01T17:00:00,42725.15,42781.09,42723.47,42777.53,206.73262,42777.53,0.0,0.23007558680832801,9842.065316960856,9842.065316960856,0.0,1.0,futures,3
68,2024-01-01T17:15:00,42777.53,42778.39,42718.72,42731.11,167.99824,42731.11,9821.553823012993,0.0,0.0,9821.553823012993,-1.0,-1.0,futures,3
69,2024-01-01T17:30:00,42731.12,42742.44,42704.42,42731.04,132.05331,42731.04,0.0,0.22915635008050247,9792.089161543954,9792.089161543954,0.0,1.0,futures,3
70,2024-01-01T17:45:00,42731.04,42824.9,42731.03,42812.7,170.55261,42812.7,0.0,0.22915635008050247,9810.802069091527,9810.802069091527,0.0,0.0,futures,3
71,2024-01-01T18:00:00,42812.71,43128.0,42812.7,43104.16,880.3512,43104.16,0.0,0.22915635008050247,9877.591978885992,9877.591978885992,1.0,1.0,futures,3
72,2024-01-01T18:15:00,43104.15,43208.86,43034.0,43063.05,570.82722,43063.05,9858.303189972848,0.0,0.0,9858.303189972848,0.0,-1.0,futures,3
73,2024-01-01T18:30:00,43063.06,43161.1,43018.86,43152.11,359.86481,43152.11,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
74,2024-01-01T18:45:00,43152.12,43178.65,43073.93,43111.1,332.26574,43111.1,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
75,2024-01-01T19:00:00,43111.1,43189.22,43103.64,43179.7,226.44322,43179.7,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
76,2024-01-01T19:15:00,43179.69,43316.88,43146.88,43262.01,474.70725,43262.01,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
77,2024-01-01T19:30:00,43262.01,43409.3,43234.16,43395.09,551.50544,43395.09,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
78,2024-01-01T19:45:00,43395.08,43550.0,43395.08,43517.99,694.95942,43517.99,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
79,2024-01-01T20:00:00,43517.98,43757.13,43510.71,43643.98,1171.92702,43643.98,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
80,2024-01-01T20:15:00,43643.99,43717.76,43559.94,43699.56,588.84217,43699.56,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
81,2024-01-01T20:30:00,43699.56,43800.0,43636.39,43800.0,530.61168,43800.0,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
82,2024-01-01T20:45:00,43799.99,43829.99,43648.04,43687.86,613.69208,43687.86,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
83,2024-01-01T21:00:00,43687.85,43770.72,43687.85,43724.56,438.07214,43724.56,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
84,2024-01-01T21:15:00,43724.56,43792.59,43632.0,43656.15,362.88262,43656.15,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
85,2024-01-01T21:30:00,43656.14,43656.15,43480.76,43483.76,467.40274,43483.76,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
86,2024-01-01T21:45:00,43483.77,43622.18,43483.76,43619.21,273.23376,43619.21,9858.303189972848,0.0,0.0,9858.303189972848,0.0,0.0,futures,3
87,2024-01-01T22:00:00,43619.22,43661.1,43515.58,43518.99,281.61532,43518.99,9858.303189972848,0.0,0.0,9858.303189972848,-1.0,-1.0,futures,3
88,2024-01-01T22:15:00,43519.0,43539.86,43361.6,43471.1,420.98564,43471.1,0.0,0.22609798878802076,9828.72828040293,9828.72828040293,0.0,1.0,futures,3
89,2024-01-01T22:30:00,43471.11,43531.49,43439.17,43447.06,160.70295,43447.06,0.0,0.22609798878802076,9823.292884752465,9823.292884752465,0.0,0.0,futures,3
90,2024-01-01T22:45:00,43447.06,43529.94,43447.05,43529.93,161.05981,43529.93,0.0,0.22609798878802076,9842.029625083329,9842.029625083329,0.0,0.0,futures,3
91,2024-01-01T23:00:00,43529.94,43705.88,43529.93,43673.87,628.20007,43673.87,0.0,0.22609798878802076,9874.574169589478,9874.574169589478,0.0,0.0,futures,3
92,2024-01-01T23:15:00,43673.86,44000.0,43630.0,43989.99,1134.26215,43989.99,0.0,0.22609798878802076,9946.048265805144,9946.048265805144,0.0,0.0,futures,3
93,2024-01-01T23:30:00,43989.99,44100.03,43929.75,44084.87,933.08395,44084.87,0.0,0.22609798878802076,9967.500442981353,9967.500442981353,1.0,1.0,futures,3
94,2024-01-01T23:45:00,44084.86,44184.1,44045.0,44179.55,780.42434,44179.55,9978.918493159243,0.0,0.0,9978.918493159243,0.0,-1.0,futures,3
95,2024-01-02T00:00:00,44179.55,44650.0,44148.34,44630.09,2154.59235,44630.09,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
96,2024-01-02T00:15:00,44630.1,44844.0,44450.0,44609.79,1997.62342,44609.79,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
97,2024-01-02T00:30:00,44609.78,44768.29,44553.92,44732.01,1002.64655,44732.01,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
98,2024-01-02T00:45:00,44732.01,45200.0,44677.43,45056.0,1831.39735,45056.0,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
99,2024-01-02T01:00:00,45056.0,45372.79,44841.22,44841.22,2164.10983,44841.22,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
100,2024-01-02T01:15:00,44841.22,45060.0,44832.01,44930.24,914.79727,44930.24,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
101,2024-01-02T01:30:00,44930.24,45010.0,44799.55,44806.64,652.02581,44806.64,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
102,2024-01-02T01:45:00,44806.64,44908.04,44686.0,44855.96,666.93085,44855.96,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
103,2024-01-02T02:00:00,44855.96,44994.1,44855.95,44980.37,563.72114,44980.37,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
104,2024-01-02T02:15:00,44980.38,45100.0,44895.07,45099.99,815.65968,45099.99,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
105,2024-01-02T02:30:00,45099.99,45350.0,45073.9,45294.75,962.04592,45294.75,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
106,2024-01-02T02:45:00,45294.75,45381.42,45166.35,45378.96,674.61561,45378.96,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
107,2024-01-02T03:00:00,45378.96,45469.43,45131.1,45250.45,742.39427,45250.45,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
108,2024-01-02T03:15:00,45250.45,45365.59,45192.37,45316.71,610.3825,45316.71,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
109,2024-01-02T03:30:00,45316.7,45500.0,45312.1,45418.03,613.83261,45418.03,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
110,2024-01-02T03:45:00,45418.03,45456.86,45336.65,45402.38,726.51143,45402.38,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
111,2024-01-02T04:00:00,45402.38,45468.99,45240.38,45390.0,766.28725,45390.0,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
112,2024-01-02T04:15:00,45389.99,45400.0,45278.96,45362.27,410.71835,45362.27,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
113,2024-01-02T04:30:00,45362.27,45362.28,45176.67,45224.91,618.75186,45224.91,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
114,2024-01-02T04:45:00,45224.9,45240.52,45170.0,45179.8,472.51826,45179.8,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
115,2024-01-02T05:00:00,45179.8,45324.72,45121.96,45314.0,502.96296,45314.0,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
116,2024-01-02T05:15:00,45314.01,45324.72,45231.1,45261.08,447.55841,45261.08,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
117,2024-01-02T05:30:00,45261.08,45291.59,45221.79,45249.21,272.09113,45249.21,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
118,2024-01-02T05:45:00,45249.21,45318.44,45133.17,45179.48,394.6717,45179.48,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
119,2024-01-02T06:00:00,45179.48,45240.03,45130.0,45240.02,351.09122,45240.02,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
120,2024-01-02T06:15:00,45240.03,45283.44,45195.99,45250.2,245.4741,45250.2,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
121,2024-01-02T06:30:00,45250.2,45300.0,45204.27,45295.0,295.08158,45295.0,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
122,2024-01-02T06:45:00,45295.0,45308.15,45168.74,45168.75,498.69142,45168.75,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
123,2024-01-02T07:00:00,45168.75,45397.25,45168.74,45339.3,564.10005,45339.3,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
124,2024-01-02T07:15:00,45339.3,45643.75,45295.65,45461.1,1025.654,45461.1,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
125,2024-01-02T07:30:00,45461.1,45526.42,45278.9,45526.42,781.41297,45526.42,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
126,2024-01-02T07:45:00,45526.41,45528.0,45434.11,45455.53,741.35776,45455.53,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
127,2024-01-02T08:00:00,45455.52,45666.67,45326.6,45646.38,588.4528,45646.38,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
128,2024-01-02T08:15:00,45646.37,45849.84,45595.84,45748.52,1258.94157,45748.52,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
129,2024-01-02T08:30:00,45748.53,45852.93,45620.62,45667.67,742.45343,45667.67,9978.918493159243,0.0,0.0,9978.918493159243,0.0,0.0,futures,3
130,2024-01-02T08:45:00,45667.67,45799.54,45576.13,45759.3,733.36927,45759.3,0.0,0.21741988486886304,9948.981737679766,9948.981737679766,1.0,1.0,futures,3
131,2024-01-02T09:00:00,45759.3,45879.63,45658.28,45691.1,613.22317,45691.1,9924.219547830176,0.0,0.0,9924.219547830176,0.0,-1.0,futures,3
132,2024-01-02T09:15:00,45691.09,45857.13,45672.87,45831.12,500.52723,45831.12,0.0,0.21588926670757086,9894.446889186685,9894.446889186685,1.0,1.0,futures,3
133,2024-01-02T09:30:00,45831.12,45831.12,45632.0,45660.88,424.49139,45660.88,9847.836206521966,0.0,0.0,9847.836206521966,0.0,-1.0,futures,3
134,2024-01-02T09:45:00,45660.88,45790.21,45631.1,45673.48,558.22016,45673.48,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
135,2024-01-02T10:00:00,45673.48,45711.1,45553.3,45692.54,516.04549,45692.54,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
136,2024-01-02T10:15:00,45692.53,45710.22,45591.1,45647.92,440.98747,45647.92,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
137,2024-01-02T10:30:00,45647.92,45654.1,45522.4,45581.16,438.80866,45581.16,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
138,2024-01-02T10:45:00,45581.17,45586.94,45431.52,45584.99,673.38087,45584.99,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
139,2024-01-02T11:00:00,45585.0,45698.67,45551.1,45560.0,464.8328,45560.0,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
140,2024-01-02T11:15:00,45560.0,45580.0,45494.17,45496.57,364.13178,45496.57,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
141,2024-01-02T11:30:00,45496.58,45548.16,45200.0,45245.99,975.59572,45245.99,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
142,2024-01-02T11:45:00,45245.99,45434.0,45241.02,45433.99,733.93277,45433.99,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
143,2024-01-02T12:00:00,45433.99,45489.0,45335.46,45375.34,405.33264,45375.34,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
144,2024-01-02T12:15:00,45375.34,45469.52,45316.0,45450.0,379.06954,45450.0,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
145,2024-01-02T12:30:00,45450.0,45589.68,45437.28,45455.31,664.83795,45455.31,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
146,2024-01-02T12:45:00,45455.31,45484.32,45271.04,45301.99,678.87134,45301.99,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
147,2024-01-02T13:00:00,45302.0,45481.1,45264.39,45472.8,359.97435,45472.8,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
148,2024-01-02T13:15:00,45472.8,45560.0,45334.01,45525.12,801.09701,45525.12,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
149,2024-01-02T13:30:00,45525.11,45701.96,45518.66,45662.48,567.58876,45662.48,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
150,2024-01-02T13:45:00,45662.48,45705.8,45577.84,45637.93,525.10856,45637.93,9847.836206521966,0.0,0.0,9847.836206521966,0.0,0.0,futures,3
151,2024-01-02T14:00:00,45637.92,45800.0,45625.0,45768.77,763.97807,45768.77,0.0,0.21451947906623667,9818.2926979024,9818.2926979024,1.0,1.0,futures,3
152,2024-01-02T14:15:00,45768.78,45800.0,45554.35,45638.03,620.56646,45638.03,9780.45617478807,0.0,0.0,9780.45617478807,0.0,-1.0,futures,3
153,2024-01-02T14:30:00,45638.04,45675.0,45333.33,45524.5,911.21035,45524.5,9780.45617478807,0.0,0.0,9780.45617478807,-1.0,-1.0,futures,3
154,2024-01-02T14:45:00,45524.5,45524.5,44970.0,45258.73,2257.45755,45258.73,0.0,0.21545268296887043,9751.114806263706,9751.114806263706,0.0,1.0,futures,3
155,2024-01-02T15:00:00,45258.73,45349.98,45073.89,45100.66,1230.79934,45100.66,0.0,0.21545268296887043,9717.058200666817,9717.058200666817,0.0,0.0,futures,3
156,2024-01-02T15:15:00,45100.66,45117.64,44833.33,45004.01,1690.5934,45004.01,0.0,0.21545268296887043,9696.234698857876,9696.234698857876,0.0,0.0,futures,3
157,2024-01-02T15:30:00,45004.0,45298.01,44887.46,45284.59,826.46227,45284.59,0.0,0.21545268296887043,9756.68641264528,9756.68641264528,0.0,0.0,futures,3
158,2024-01-02T15:45:00,45284.6,45300.0,45153.47,45184.82,553.18156,45184.82,0.0,0.21545268296887043,9735.190698465476,9735.190698465476,0.0,0.0,futures,3
159,2024-01-02T16:00:00,45184.83,45274.24,45018.01,45081.09,638.28871,45081.09,0.0,0.21545268296887043,9712.841791661114,9712.841791661114,0.0,0.0,futures,3
160,2024-01-02T16:15:00,45081.09,45189.65,44890.11,45189.19,1056.30351,45189.19,0.0,0.21545268296887043,9736.132226690052,9736.132226690052,0.0,0.0,futures,3
161,2024-01-02T16:30:00,45189.18,45250.0,45072.96,45235.97,548.0289,45235.97,0.0,0.21545268296887043,9746.211103199334,9746.211103199334,0.0,0.0,futures,3
162,2024-01-02T16:45:00,45235.96,45399.84,45182.25,45357.84,809.61671,45357.84,0.0,0.21545268296887043,9772.46832167275,9772.46832167275,0.0,0.0,futures,3
163,2024-01-02T17:00:00,45357.84,45382.08,45214.14,45239.99,499.57629,45239.99,0.0,0.21545268296887043,9747.077222984868,9747.077222984868,0.0,0.0,futures,3
164,2024-01-02T17:15:00,45240.0,45298.0,45151.05,45208.01,525.18623,45208.01,0.0,0.21545268296887043,9740.187046183524,9740.187046183524,0.0,0.0,futures,3
165,2024-01-02T17:30:00,45208.0,45208.01,44950.48,45069.27,814.45426,45069.27,0.0,0.21545268296887043,9710.295140948423,9710.295140948423,0.0,0.0,futures,3
166,2024-01-02T17:45:00,45069.28,45119.14,44955.07,44966.15,700.7863,44966.15,0.0,0.21545268296887043,9688.077660280673,9688.077660280673,0.0,0.0,futures,3
